file name,X-Spam-Level,X-Spam-Status,Spam-Score,Spam-Test,,spam,score,auth_na,date_in_past,forged_mua_outlook,forged_outlook_html,forged_outlook_tags,hfilter_hostname_unknown,has_list_unsub,dmarc_policy_allow,mime_good,mime_html_only,missing_mid,missing_to,old_x_mailer,rcvd_helo_user,rcvd_no_tls_last,r_no_space_in_from,to_dn_recipients,subj_all_caps,r_spf_fail,r_spf_allow,violated_direct_spf,whitelist_dmarc
phishing-2016-229.txt,3,No,3.6,"EMPTY_MESSAGE,RDNS_NONE,SPF_HELO_NONE,SPF_NONE",,Spam: true,8.600000000000001,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[47217],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-108.txt,2,No,2.5,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,MSGID_FROM_MTA_HEADER,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_PASS,URIBL_BLOCKED",,Spam: true,3.3000000000000007,,Symbol: DATE_IN_PAST (1.00)[49022],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[ucsd.edu, quarantine]",Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:132.239.0.0/23],,
phishing-2016-160.txt,4,No,4.6,"EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,RDNS_NONE,SPF_HELO_NONE,SPF_SOFTFAIL",,Spam: true,7.0,,Symbol: DATE_IN_PAST (1.00)[48234],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2020-116.txt,1,No,1.9,"DKIM_INVALID,DKIM_SIGNED,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,SPF_HELO_NONE,SPF_PASS,UNPARSEABLE_RELAY,URIBL_BLOCKED",,Spam: true,2.09,,Symbol: DATE_IN_PAST (1.00)[10030],,,,,Symbol: HAS_LIST_UNSUB (-0.01),,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:149.72.0.0/16:c],,
phishing-2017-316.txt,3,No,3.7,"DKIM_ADSP_NXDOMAIN,DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,NO_DNS_FOR_FROM,SPF_HELO_NONE,SPF_NONE",,Spam: true,3.5,,Symbol: DATE_IN_PAST (1.00)[35566],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),,,,,,
phishing-2020-21.txt,4,No,4.7,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_FRNOM_TODOM_NAKED_TO,PDS_FROM_NAME_TO_DOMAIN,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_SOFTFAIL,TVD_SPACE_RATIO,TVD_SPACE_RATIO_MINFP",,Spam: true,4.890000000000001,,Symbol: DATE_IN_PAST (1.00)[14814],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2019-133.txt,1,No,1.7,"HTML_MIME_NO_HTML_TAG,KHOP_HELO_FCRDNS,MIME_HTML_ONLY,RCVD_IN_MSPIKE_H2,SPF_FAIL,SPF_HELO_NONE,TVD_SPACE_RATIO",,Spam: true,6.809999999999999,,Symbol: DATE_IN_PAST (1.00)[19853],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2019-181.txt,2,No,2.7,"DATE_IN_FUTURE_06_12,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_FRNOM_TODOM_NAKED_TO,PDS_FROM_NAME_TO_DOMAIN,SPF_HELO_NONE,SPF_NONE,TVD_SPACE_RATIO",,Spam: true,2.289999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[18087],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-43.txt,3,No,3.9,"DKIM_INVALID,DKIM_SIGNED,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_PHPEXP_BOT,PDS_PHP_EVAL,SPF_HELO_PASS,SPF_NONE",,Spam: true,7.289999999999999,,Symbol: DATE_IN_PAST (1.00)[13744],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2015-8.txt,5,Yes,5.0,"DKIM_ADSP_NXDOMAIN,EMPTY_MESSAGE,HEADER_FROM_DIFFERENT_DOMAINS,RCVD_IN_DNSWL_NONE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_FAIL,SPF_HELO_NONE",,Spam: true,5.489999999999998,,Symbol: DATE_IN_PAST (1.00)[59060],,,,,Symbol: HAS_LIST_UNSUB (-0.01),,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-227.txt,3,No,3.3,"EMPTY_MESSAGE,KHOP_HELO_FCRDNS,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE",,Spam: true,5.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[47219],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,,
phishing-2017-277.txt,7,Yes,7.4,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_PBL,RDNS_NONE,SPF_HELO_SOFTFAIL,SPF_SOFTFAIL",,Spam: true,7.399999999999999,,Symbol: DATE_IN_PAST (1.00)[36547],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2020-78.txt,3,No,3.3,"EMPTY_MESSAGE,FREEMAIL_FROM,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_NONE,SPOOFED_FREEMAIL",,Spam: true,4.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[11583],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,,
phishing-2016-195.txt,3,No,3.6,"EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,RDNS_NONE,SPF_HELO_NONE",,Spam: true,10.100000000000001,,Symbol: DATE_IN_PAST (1.00)[47731],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-187.txt,2,No,2.3,"EMPTY_MESSAGE,SPF_HELO_NONE,SPF_PASS",,Spam: true,0.8000000000000007,,Symbol: DATE_IN_PAST (1.00)[38605],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:66.76.208.128/26],,
phishing-2017-37.txt,5,Yes,5.8,"EMPTY_MESSAGE,FREEMAIL_FORGED_REPLYTO,FROM_MISSP_REPLYTO,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE",,Spam: true,5.0,,Symbol: DATE_IN_PAST (1.00)[41223],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),Symbol: TO_DN_RECIPIENTS (2.00),,,,,
phishing-2018-12.txt,5,Yes,5.1,"FORGED_MUA_OUTLOOK,FORGED_OUTLOOK_HTML,FORGED_OUTLOOK_TAGS,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_NONE",,Spam: true,14.399999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[32653],Symbol: FORGED_MUA_OUTLOOK (3.00),Symbol: FORGED_OUTLOOK_HTML (5.00),Symbol: FORGED_OUTLOOK_TAGS (2.10),,Symbol: HAS_LIST_UNSUB (-0.01),,,Symbol: MIME_HTML_ONLY (0.20),,,Symbol: OLD_X_MAILER (2.00),,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-386.txt,1,No,1.2,"MISSING_HEADERS,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,TVD_SPACE_RATIO",,Spam: true,3.0,,Symbol: DATE_IN_PAST (1.00)[43959],,,,,,,Symbol: MIME_GOOD (-0.10)[text/plain],,,Symbol: MISSING_TO (2.00),,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2017-216.txt,3,No,3.6,"HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,MISSING_MIMEOLE,SPF_HELO_FAIL,SPF_NONE",,Spam: true,9.809999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[38026],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-108.txt,5,Yes,5.7,"DKIM_ADSP_CUSTOM_MED,DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,FORGED_GMAIL_RCVD,FREEMAIL_FORGED_FROMDOMAIN,FREEMAIL_FROM,HEADER_FROM_DIFFERENT_DOMAINS,NML_ADSP_CUSTOM_MED,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_MSPIKE_H2,SPF_HELO_NONE,SPF_PASS,UNPARSEABLE_RELAY,URIBL_BLOCKED",,Spam: true,6.399999999999999,,Symbol: DATE_IN_PAST (1.00)[10371],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:149.72.0.0/16:c],,
phishing-2016-372.txt,2,No,2.6,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_SOFTFAIL,SPF_SOFTFAIL",,Spam: true,4.890000000000001,,Symbol: DATE_IN_PAST (1.00)[44218],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-259.txt,1,No,1.7,"HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_NONE",,Spam: true,2.289999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[46709],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-307.txt,17,Yes,17.,"AXB_XMAILER_MIMEOLE_OL_024C2,FORGED_MUA_OUTLOOK,FROM_MISSPACED,FROM_MISSP_EH_MATCH,FROM_MISSP_MSFT,FROM_MISSP_REPLYTO,FROM_MISSP_USER,FROM_MISSP_XPRIO,FSL_NEW_HELO_USER,MIME_BASE64_TEXT,MISSING_HEADERS,MISSING_MID,NSL_RCVD_FROM_USER,REPLYTO_WITHOUT_TO_CC,SPF_HELO_NONE,SPF_NEUTRAL,TO_NO_BRKTS_FROM_MSSP,TO_NO_BRKTS_MSFT,TVD_SPACE_RATIO",,Spam: true,17.6,,Symbol: DATE_IN_PAST (1.00)[45745],Symbol: FORGED_MUA_OUTLOOK (3.00),,,,,,Symbol: MIME_GOOD (-0.10)[text/plain],,Symbol: MISSING_MID (2.50),Symbol: MISSING_TO (2.00),Symbol: OLD_X_MAILER (2.00),Symbol: RCVD_HELO_USER (3.00),Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),,,,,,
phishing-2016-393.txt,5,Yes,5.5,"EMPTY_MESSAGE,MISSING_HEADERS,RCVD_IN_DNSWL_NONE,SPF_HELO_NONE,SPF_SOFTFAIL,TO_NO_BRKTS_MSFT",,Spam: true,7.0,,Symbol: DATE_IN_PAST (1.00)[43738],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,Symbol: MISSING_TO (2.00),,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2020-97.txt,2,No,2.7,"DKIM_ADSP_NXDOMAIN,DKIM_INVALID,DKIM_SIGNED,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,SPF_HELO_NONE,UNPARSEABLE_RELAY,URIBL_BLOCKED",,Spam: true,1.2899999999999991,,Symbol: DATE_IN_PAST (1.00)[10698],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2017-76.txt,2,No,2.3,"EMPTY_MESSAGE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_PASS",,Spam: true,5.300000000000001,,Symbol: DATE_IN_PAST (1.00)[40669],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[iu.edu, none]",Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+a:smtphosts.uits.iu.edu],,
phishing-2016-310.txt,9,Yes,9.6,"EMPTY_MESSAGE,FROM_MISSPACED,FROM_MISSP_DYNIP,FROM_MISSP_EH_MATCH,FROM_MISSP_SPF_FAIL,KHOP_HELO_FCRDNS,RDNS_DYNAMIC,SPF_FAIL,SPF_HELO_FAIL,TO_NO_BRKTS_FROM_MSSP",,Spam: true,7.600000000000001,,Symbol: DATE_IN_PAST (1.00)[45705],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2020-155.txt,5,Yes,5.9,"EMPTY_MESSAGE,RCVD_IN_SBL_CSS,SPF_HELO_NONE",,Spam: true,8.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[7330],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-13.txt,4,No,4.7,"FROM_ADDR_WS,FROM_WSP_TRAIL,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_NONE,TVD_SPACE_RATIO,TVD_SPACE_RATIO_MINFP",,Spam: true,2.289999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[15106],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-428.txt,4,No,4.4,"EMPTY_MESSAGE,FREEMAIL_FROM,MISSING_MID,SPF_FAIL,SPF_HELO_NONE,SPOOFED_FREEMAIL",,Spam: true,8.100000000000001,,Symbol: DATE_IN_PAST (1.00)[43143],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-214.txt,3,No,3.5,"EMPTY_MESSAGE,MISSING_MID,SPF_HELO_NONE,SPF_SOFTFAIL",,Spam: true,7.0,,Symbol: DATE_IN_PAST (1.00)[47481],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2020-112.txt,0,No,-6.,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,RCVD_IN_MSPIKE_H2,SPF_HELO_NONE,SPF_PASS,USER_IN_DEF_SPF_WL",,Spam: true,1.5999999999999996,,Symbol: DATE_IN_PAST (1.00)[10160],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[dropbox.com, reject]",Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:54.240.0.0/18],,
phishing-2015-273.txt,4,No,4.7,"DATE_IN_PAST_06_12,EMPTY_MESSAGE,RDNS_NONE,SPF_HELO_NONE",,Spam: true,13.0,,Symbol: DATE_IN_PAST (1.00)[51401],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2019-189.txt,7,Yes,7.6,"EMPTY_MESSAGE,FROM_EXCESS_BASE64,HEADER_FROM_DIFFERENT_DOMAINS,RCVD_IN_DNSWL_BLOCKED,RDNS_NONE,SPF_HELO_NONE,SPF_SOFTFAIL,SUBJ_OBFU_PUNCT_FEW,TO_IN_SUBJ",,Spam: true,11.100000000000001,,Symbol: DATE_IN_PAST (1.00)[17660],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-114.txt,7,Yes,7.5,"BODY_EMPTY,EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_SBL,RCVD_IN_SORBS_WEB,SPF_NONE,T_SPF_HELO_TEMPERROR",,Spam: true,5.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[40126],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-117.txt,3,No,3.5,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,SPF_FAIL,SPF_HELO_PASS,URIBL_BLOCKED",,Spam: true,7.5,,Symbol: DATE_IN_PAST (1.00)[10027],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-261.txt,2,No,2.7,"EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,RDNS_DYNAMIC,SPF_HELO_PASS,SPF_PASS",,Spam: true,0.9000000000000004,,Symbol: DATE_IN_PAST (1.00)[47064],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:97.77.169.35],,
phishing-2020-76.txt,4,No,4.9,"DKIM_INVALID,DKIM_SIGNED,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_FRNOM_TODOM_NAKED_TO,PDS_FROM_NAME_TO_DOMAIN,SPF_HELO_NONE,SPF_PASS,TO_IN_SUBJ,UNPARSEABLE_RELAY,URIBL_BLOCKED",,Spam: true,2.0999999999999996,,Symbol: DATE_IN_PAST (1.00)[11690],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:149.72.0.0/16:c],,
phishing-2015-52.txt,1,No,1.8,"DKIM_INVALID,DKIM_SIGNED,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_NONE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_FAIL,SPF_HELO_NONE,URIBL_BLOCKED",,Spam: true,6.890000000000001,,Symbol: DATE_IN_PAST (1.00)[57553],,,,,Symbol: HAS_LIST_UNSUB (-0.01),,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-34.txt,8,Yes,8.0,"DKIM_ADSP_NXDOMAIN,EMPTY_MESSAGE,MISSING_MID,NO_DNS_FOR_FROM,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_SBL,RDNS_NONE,SPF_HELO_NONE,SPF_NONE,SUBJ_ALL_CAPS",,Spam: true,14.07,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[41276],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),Symbol: SUBJ_ALL_CAPS (1.57)[21],,,,
phishing-2017-323.txt,2,No,2.5,"EMPTY_MESSAGE,MISSING_MID,SPF_HELO_NONE",,Spam: true,4.5,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[35434],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2018-83.txt,7,Yes,7.5,"EMPTY_MESSAGE,FROM_MISSP_SPF_FAIL,RDNS_NONE,SPF_FAIL,SPF_HELO_NONE,TO_EQ_FM_DOM_SPF_FAIL,TO_EQ_FM_SPF_FAIL",,Spam: true,12.0,,Symbol: DATE_IN_PAST (1.00)[30413],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-190.txt,2,No,2.3,"EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,T_SPF_TEMPERROR",,Spam: true,6.5,,Symbol: DATE_IN_PAST (1.00)[38585],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2015-267.txt,6,Yes,6.9,"FORGED_HOTMAIL_RCVD2,FREEMAIL_FORGED_FROMDOMAIN,FREEMAIL_FROM,HEADER_FROM_DIFFERENT_DOMAINS,HK_RANDOM_ENVFROM,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,NO_DNS_FOR_FROM,SPF_HELO_NONE,SPF_NONE,SPOOFED_FREEMAIL,TO_NO_BRKTS_HTML_ONLY,TVD_SPACE_RATIO",,Spam: true,3.8900000000000006,,Symbol: DATE_IN_PAST (1.00)[51747],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-27.txt,0,No,0.7,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_NONE",,Spam: true,3.289999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[14514],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),,,,,,
phishing-2017-125.txt,4,No,4.9,"EMPTY_MESSAGE,RCVD_IN_SBL,SPF_HELO_NONE",,Spam: true,4.0,,Symbol: DATE_IN_PAST (1.00)[39844],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-152.txt,4,No,4.7,"EMPTY_MESSAGE,KHOP_HELO_FCRDNS,NO_FM_NAME_IP_HOSTN,RDNS_DYNAMIC,SPF_HELO_NONE,SPF_NONE",,Spam: true,3.0999999999999996,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[48367],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-28.txt,0,No,0.7,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE",,Spam: true,10.219999999999999,,Symbol: DATE_IN_PAST (1.00)[50197],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,Symbol: SUBJ_ALL_CAPS (0.82)[11],,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2019-153.txt,3,No,3.5,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,HEADER_FROM_DIFFERENT_DOMAINS,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE,SPF_PASS,URIBL_BLOCKED",,Spam: true,1.7899999999999991,,Symbol: DATE_IN_PAST (1.00)[18882],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:149.72.0.0/16:c],,
